Date,Open,High,Low,Close,Adj Close,Volume
2009-12-01,1647.000000,1735.599976,1615.500000,1735.599976,1707.745483,3510
2010-01-01,1710.319946,1711.589966,1627.500000,1627.500000,1601.380127,12695
2010-02-01,1614.369995,1639.800049,1614.369995,1631.000000,1604.824341,3450
2010-03-01,1638.500000,1638.500000,1589.319946,1601.339966,1575.640259,5540
2010-04-01,1579.599976,1613.000000,1559.969971,1611.000000,1585.145508,10015
2010-05-01,1598.500000,1668.000000,1598.500000,1621.000000,1594.984741,5110
2010-06-01,1632.900024,1636.050049,1632.900024,1636.050049,1609.793091,4550
2010-07-01,1654.000000,1674.000000,1631.819946,1631.819946,1605.631104,1535
2010-08-01,1642.000000,1656.000000,1624.000000,1624.000000,1597.936279,8745
2010-09-01,1647.199951,1657.189941,1645.199951,1655.849976,1629.275391,4020
2010-10-01,1720.949951,1757.609985,1720.949951,1747.500000,1719.454712,12140
2010-11-01,1764.650024,1786.209961,1764.650024,1786.209961,1757.543213,4740
2010-12-01,1799.880005,1815.500000,1797.000000,1815.500000,1786.363281,10415
2011-01-01,1794.000000,1953.459961,1794.000000,1941.500000,1910.341064,10320
2011-02-01,1965.800049,1989.000000,1959.800049,1959.800049,1928.347290,11300
2011-03-01,1939.500000,1952.099976,1932.500000,1947.880005,1916.618530,10725
2011-04-01,1946.640015,1968.000000,1910.699951,1968.000000,1936.415771,25925
2011-05-01,1965.859985,1986.000000,1946.000000,1946.000000,1914.769043,940
2011-06-01,1951.099976,2015.500000,1933.030029,2007.500000,1975.281616,11015
2011-07-01,2033.900024,2149.500000,2033.900024,2126.500000,2092.372070,6420
2011-08-01,2120.000000,2134.300049,2041.000000,2094.929932,2061.308838,12525
2011-09-01,2057.530029,2445.000000,2057.530029,2445.000000,2405.760498,17475
2011-10-01,2391.800049,2523.050049,2373.000000,2444.239990,2405.012695,13285
2011-11-01,2500.000000,2559.000000,2500.000000,2559.000000,2517.931152,12715
2011-12-01,2585.000000,2672.770020,2550.000000,2598.850098,2557.141113,1530
2012-01-01,2598.850098,2598.850098,2391.699951,2507.229980,2466.991943,18211
2012-02-01,2500.500000,2550.870117,2441.500000,2529.000000,2488.412354,7299
2012-03-01,2525.000000,2667.000000,2520.000000,2667.000000,2625.001465,8314
2012-04-01,2667.000000,2712.000000,2613.000000,2711.000000,2668.308838,5918
2012-05-01,2711.000000,2765.949951,2675.000000,2755.000000,2711.615723,8473
2012-06-01,2755.000000,2755.649902,2616.340088,2616.340088,2575.946777,1335
2012-07-01,2606.510010,2631.479980,2450.000000,2627.360107,2586.796875,7677
2012-08-01,2607.750000,2647.250000,2572.899902,2575.000000,2535.244629,7608
2012-09-01,2575.000000,2669.850098,2557.850098,2669.850098,2629.474365,3162
2012-10-01,2700.000000,2711.709961,2501.800049,2501.800049,2463.966553,3308
2012-11-01,2572.000000,2572.000000,2456.600098,2518.159912,2480.078613,3712
2012-12-01,2518.159912,2518.159912,2447.350098,2468.800049,2432.281738,5870
2013-01-01,2468.800049,2628.000000,2424.179932,2587.199951,2548.930176,12577
2013-02-01,2584.570068,2592.000000,2531.760010,2565.250000,2527.304932,9567
2013-03-01,2565.250000,2682.800049,2565.250000,2618.000000,2579.274902,13235
2013-04-01,2609.000000,2633.010010,2340.000000,2437.000000,2400.951904,10050
2013-05-01,2437.000000,2714.489990,2437.000000,2691.000000,2651.194824,6801
2013-06-01,2642.610107,2671.810059,2468.510010,2478.000000,2442.291260,24564
2013-07-01,2494.000000,2600.000000,2430.000000,2513.000000,2476.786621,5916
2013-08-01,2500.340088,2500.340088,2367.000000,2425.179932,2390.232422,21981
2013-09-01,2425.179932,2495.199951,2420.000000,2434.000000,2399.845215,18290
2013-10-01,2434.000000,2434.000000,2226.000000,2342.000000,2309.136230,25554
2013-11-01,2342.000000,2425.000000,2319.709961,2319.709961,2287.158936,14365
2013-12-01,2354.000000,2436.000000,2229.679932,2436.000000,2402.790283,13960
2014-01-01,2436.000000,2525.000000,2340.000000,2376.000000,2343.608398,6940
2014-02-01,2376.000000,2452.500000,2310.000000,2445.000000,2411.667480,19330
2014-03-01,2442.800049,2565.510010,2412.000000,2480.000000,2447.191162,33220
2014-04-01,2480.000000,2603.679932,2480.000000,2561.500000,2527.613037,17426
2014-05-01,2561.500000,2561.500000,2368.159912,2368.159912,2336.830566,6965
2014-06-01,2368.159912,2402.889893,2348.000000,2366.000000,2335.739502,1867
2014-07-01,2366.000000,2560.800049,2366.000000,2560.800049,2528.048096,13871
2014-08-01,2560.800049,2560.800049,2442.500000,2509.000000,2476.910400,7294
2014-09-01,2509.000000,2566.000000,2504.530029,2553.500000,2521.954590,2609
2014-10-01,2553.500000,2553.500000,2186.000000,2210.000000,2182.697998,40955
2014-11-01,2206.199951,2238.689941,2179.449951,2190.000000,2162.945313,3160
2014-12-01,2256.100098,2396.000000,2220.000000,2370.000000,2341.901611,14299
2015-01-01,2370.000000,2396.000000,2227.500000,2309.500000,2282.118896,6799
2015-02-01,2309.500000,2459.199951,2309.500000,2395.000000,2366.605469,19558
2015-03-01,2390.010010,2485.989990,2390.010010,2469.500000,2441.380859,16506
2015-04-01,2469.500000,2655.429932,2438.000000,2652.500000,2622.297607,36116
2015-05-01,2652.500000,2710.469971,2585.000000,2626.469971,2596.564209,21145
2015-06-01,2624.000000,2642.780029,2551.500000,2551.500000,2523.691406,14925
2015-07-01,2601.330078,2784.250000,2576.000000,2595.000000,2566.716553,27788
2015-08-01,2573.399902,2599.800049,2438.699951,2452.639893,2425.909424,27012
2015-09-01,2413.000000,2495.000000,2413.000000,2447.000000,2421.548340,6317
2015-10-01,2426.000000,2501.000000,2272.189941,2325.000000,2300.817139,42957
2015-11-01,2325.000000,2353.649902,2214.770020,2310.290039,2286.259766,28721
2015-12-01,2310.290039,2402.000000,2307.060059,2375.000000,2351.609131,4594
2016-01-01,2375.000000,2423.219971,2190.770020,2233.000000,2211.007568,18536
2016-02-01,2233.000000,2445.000000,2233.000000,2372.500000,2349.133301,32521
2016-03-01,2370.000000,2629.000000,2370.000000,2629.000000,2604.543457,36343
2016-04-01,2642.000000,2691.159912,2478.000000,2490.000000,2466.836914,22510
2016-05-01,2515.649902,2869.100098,2492.000000,2806.699951,2780.590576,15377
2016-06-01,2833.850098,2885.000000,2736.000000,2748.000000,2723.923584,6692
2016-07-01,2748.000000,3070.129883,2748.000000,3014.399902,2987.989014,12163
2016-08-01,3035.699951,3087.500000,2906.000000,2988.600098,2962.415771,12663
2016-09-01,3009.500000,3065.850098,2895.000000,3065.850098,3040.366943,24271
2016-10-01,3065.850098,3066.000000,2750.000000,2894.500000,2870.441162,11686
2016-11-01,2894.500000,3369.000000,2894.500000,3350.500000,3322.651123,2900
2016-12-01,3350.500000,3550.000000,3294.679932,3471.000000,3443.815186,4874
2017-01-01,3471.000000,3800.000000,3471.000000,3610.000000,3581.726807,56506
2017-02-01,3625.000000,3731.290039,3573.500000,3575.000000,3547.000488,4471
2017-03-01,3602.000000,3613.000000,3262.399902,3278.929932,3254.509277,31691
2017-04-01,3330.000000,3330.000000,3007.260010,3013.000000,2990.560303,61270
2017-05-01,3013.000000,3013.000000,2819.500000,2846.000000,2824.803955,46203
2017-06-01,2827.000000,2839.000000,2747.449951,2772.000000,2751.355225,21583
2017-07-01,2770.000000,2800.000000,2552.000000,2577.199951,2558.005859,17598
2017-08-01,2649.979980,2649.979980,2445.000000,2551.000000,2532.000732,49185
2017-09-01,2551.000000,2662.729980,2539.500000,2662.729980,2644.440186,2091
2017-10-01,2672.000000,3080.000000,2672.000000,2951.260010,2930.989258,7785
2017-11-01,2950.000000,2950.000000,2820.000000,2820.000000,2800.630371,4324
2017-12-01,2820.000000,3033.000000,2820.000000,3027.000000,3007.791748,6120
2018-01-01,3027.000000,3170.000000,3000.000000,3038.729980,3019.447021,26759
2018-02-01,3039.540039,3039.540039,2697.600098,2926.000000,2907.432129,7445
2018-03-01,2902.709961,3030.000000,2758.000000,2788.000000,2771.747314,1691
2018-04-01,2788.000000,2895.000000,2680.000000,2770.000000,2753.852051,59936
2018-05-01,2770.000000,2875.000000,2681.800049,2859.000000,2842.333008,76745
2018-06-01,2816.699951,3041.000000,2747.250000,2780.000000,2765.350342,36167
2018-07-01,2780.000000,2837.000000,2671.800049,2704.000000,2689.750244,27553
2018-08-01,2704.000000,2795.010010,2687.500000,2757.300049,2742.769531,10663
2018-09-01,2785.709961,2852.600098,2776.169922,2827.330078,2814.074463,36548
2018-10-01,2855.000000,2913.000000,2360.000000,2360.000000,2348.935059,67478
2018-11-01,2350.290039,2518.500000,2344.000000,2518.500000,2506.692139,204411
2018-12-01,2518.300049,2550.000000,2220.000000,2220.000000,2210.995361,15492
2019-01-01,2220.000000,2565.000000,2220.000000,2555.360107,2544.995361,31703
2019-02-01,2581.500000,2680.000000,2522.149902,2657.969971,2647.189209,23533
2019-03-01,2698.550049,2711.550049,2600.000000,2711.550049,2702.182129,21485
2019-04-01,2711.550049,2765.000000,2618.459961,2645.000000,2635.861572,9022
2019-05-01,2645.000000,2677.500000,2481.199951,2494.600098,2485.981445,23310
2019-06-01,2524.399902,2667.560059,2524.399902,2667.560059,2659.975586,47032
2019-07-01,2672.520020,2870.399902,2646.000000,2855.429932,2847.311279,41451
2019-08-01,2918.000000,2918.000000,2589.739990,2700.000000,2692.322998,5544
2019-09-01,2700.000000,2840.000000,2700.000000,2840.000000,2833.504395,1695
2019-10-01,2840.000000,2840.000000,2530.000000,2565.000000,2559.133301,23072
2019-11-01,2565.000000,2660.679932,2565.000000,2631.000000,2624.982422,31263
2019-12-01,2594.520020,2598.709961,2525.000000,2527.010010,2522.770996,6211
2020-01-01,2576.870117,2719.989990,2543.000000,2711.500000,2706.951416,66081
2020-02-01,2711.500000,2949.000000,2559.989990,2559.989990,2555.695801,88478
2020-03-01,2550.000000,2693.000000,2227.699951,2655.000000,2652.012695,118914
2020-04-01,2634.020020,3147.000000,2624.649902,3036.000000,3032.583984,79411
2020-05-01,3036.000000,3036.000000,2699.000000,2780.000000,2776.871826,43238
2020-06-01,2780.000000,2984.000000,2646.000000,2779.000000,2777.382080,13335
2020-07-01,2771.000000,3036.000000,2600.000000,2697.169922,2695.599854,22236
2020-08-01,2697.169922,2906.699951,2697.169922,2730.000000,2728.410645,26899
2020-09-01,2686.000000,2773.000000,2562.280029,2562.280029,2562.280029,6108
